"","non_treatment_1","non_treatment_2","non_treatment_3","control_1","control_2","control_3","siSOX10_1","siSOX10_2","siSOX10_3","siSOX10_control_1","siSOX10_control_2","siSOX10_control_3"
"ENSG00000284549.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284124.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284260.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284556.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000283808.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284254.4",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284069.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284506.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284445.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000283718.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000283777.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000293366.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284207.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000283780.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000283887.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284501.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000283912.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284099.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000283918.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284026.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284437.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284274.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284400.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291928.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291929.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291930.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291931.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291932.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291933.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291934.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291945.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291935.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291936.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291937.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291938.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291939.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291944.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291940.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291941.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291942.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292232.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291946.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291943.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291948.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291949.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291964.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291950.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291951.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291952.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291953.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291963.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291954.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291955.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291956.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291957.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291958.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292248.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291959.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291960.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291962.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291966.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292233.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291967.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291973.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291972.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291969.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291968.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291971.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291970.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288368.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288412.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288226.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292265.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288466.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288328.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288273.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292266.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288477.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288251.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292267.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292268.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288363.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288197.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288220.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288118.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288140.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000290634.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288167.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000290635.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288310.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288205.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288268.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288296.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288143.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288154.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288223.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288155.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288338.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288509.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288261.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288426.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288231.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288224.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288414.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285443.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285487.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284816.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285468.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285054.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285341.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284982.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285299.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285252.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285052.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285495.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285172.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292264.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284766.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285123.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000293530.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285393.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285351.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000293531.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285277.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284965.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284866.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285391.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284945.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285242.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284939.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288403.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288335.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285267.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285400.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284905.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284980.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284880.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285083.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000286726.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285327.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285156.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284881.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285136.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285227.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285318.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284863.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284789.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285475.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284983.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284913.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285176.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284924.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284835.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285439.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285113.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285251.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284960.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292272.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292274.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285014.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285129.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284771.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285418.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285381.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285466.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284760.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285211.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284777.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285474.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292275.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285832.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292276.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285767.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284870.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285678.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284979.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285015.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285617.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285034.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285507.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285376.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285504.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285433.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292386.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284958.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292278.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285494.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284781.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284806.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284851.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284799.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285074.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292437.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285795.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292438.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285452.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285316.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292280.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292281.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292439.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284926.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284975.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284991.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285124.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284778.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284894.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285249.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284782.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285490.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292282.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285349.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285431.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284754.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284893.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285365.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285087.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000287890.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000287681.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285469.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292283.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285225.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285132.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284967.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285261.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285173.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292286.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285109.4",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000287572.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292287.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285457.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285369.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285157.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292288.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285275.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285464.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285295.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284856.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292289.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285084.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285032.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285340.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285067.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285118.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285284.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285195.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284784.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284927.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285026.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285276.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284974.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285459.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284801.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285247.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285056.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285403.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292295.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284764.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292296.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284875.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285187.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285438.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292297.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285147.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285126.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285364.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285141.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292298.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285392.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285229.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284756.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284813.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284793.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292299.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285250.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285320.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285787.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285995.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292300.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284859.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285161.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285372.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285033.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284854.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284878.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285359.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285236.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285484.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285061.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284864.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285423.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285185.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285127.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284919.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285343.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285002.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292301.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284887.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285167.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285514.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285368.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285264.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284860.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285414.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285022.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284943.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285290.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285098.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000287874.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292305.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284857.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292306.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285260.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285345.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285450.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292307.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292308.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285119.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285027.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292311.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292312.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292313.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292314.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292315.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292316.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292317.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292318.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284972.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292319.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292320.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285962.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292321.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292322.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292323.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292324.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292325.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292326.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292387.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292388.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292389.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285432.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285411.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284937.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285356.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288309.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284978.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285066.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285181.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285286.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284907.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292390.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285097.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285497.4",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284990.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285038.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292391.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292392.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285397.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292407.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292408.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285186.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284920.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284909.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284992.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285037.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284751.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284865.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284995.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292409.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292410.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284822.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285419.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285315.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284785.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285360.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285270.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284855.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285506.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292411.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285297.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284872.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284812.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284861.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288673.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284761.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284382.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284588.3",0,0,0,0,0,0,0,0,0,0,0,0
